TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_DIF,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,SWC_F_MDS_6,SWC_F_MDS_6_QC
202307030530,202307030600,12.66,0,12.344,12.66,0,356.299,226.22,0,57.284,226.22,0,336.3,0,311.017,336.3,0,327.095,0,311.498,327.095,0,2.355,0,2.717,2.355,0,98.53,98.698,98.53,0,0,0.004,0,0,5.06,4.509,5.06,0,227,1.034,83.93,175.11,436.39,304.15,10.42,23.68,378.54,404.28,0,12.74,12.8,12.85,12.56,11.41,9.9,0,0,0,0,0,0,18.68,20.694,26.534,23.663,10.869,0,3,3,3,3,-0.37,0,63.95,0,83.8694,68.3759,117.619,44.6217,1,7,57.6505,29.74,0,39.0035,31.7983,54.6987,24.1496,1,6,29.5192,371,1,0,-7.75,-7.75,0,0,2.58409,3.1467,2,2,11,7,2.58409,3.1467,-7.75,-7.75,0,0,2.58409,3.1467,2,2,11,7,2.58409,3.1467,-7.75,-7.75,1,1,0,0,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46997,6.46693,6.38888,0.0172387,6.01602,6.3505,6.37287,6.41674,6.43071,6.46234,6.46839,6.39247,6.42772,6.40717,0.0111534,6.34781,6.37225,6.39247,6.41743,6.43071,6.44453,6.46693,14.22,14.2169,14.1389,0.0172387,13.766,14.1005,14.1229,14.1667,14.1807,14.2123,14.2184,14.1772,14.1777,14.1572,0.0111534,14.0978,14.1223,14.1425,14.1674,14.1807,14.1945,14.2169,5.74386,5.90239,5.68991,0.0556418,5.01134,5.13646,5.39399,5.8101,5.89995,5.90589,6.13474,5.80805,5.80855,5.81283,0.032887,5.13646,5.75457,5.80805,5.8664,5.87986,5.9005,6.12917,14.3599,14.0991,14.081,0.0341647,13.6137,13.8915,13.9451,14.1032,14.1815,14.3151,14.4232,14.2097,14.1242,14.146,0.0267494,13.8835,13.9881,14.0841,14.1242,14.1897,14.2658,14.4232,-9999,-9999
202307030600,202307030630,13.17,0,12.56,13.17,0,445.442,294.28,0,99.772,294.28,0,336.36,0,324.699,336.36,0,323.866,0,327.66,323.866,0,2.886,0,2.897,2.886,0,98.54,98.694,98.54,0,0,0.066,0,0,4.45,4.574,4.45,0,230.5,0.975,80.95,235,574.94,383.09,13.33,28.68,381.43,402.42,0,12.73,12.78,12.82,12.55,11.41,9.91,0,0,0,0,0,0,18.67,20.69,26.532,23.661,10.868,0,3,3,3,3,-0.22,0,77.19,0,101.233,82.5323,141.97,27.5606,2,46,51.9705,37.27,1,48.879,39.8494,68.5481,21.0315,2,12,29.915,371,1,0,-10.6667,-10.8175,1,1,2.75225,3.18305,2,2,32,23,2.75328,3.18395,-10.6667,-10.8175,1,1,2.75225,3.18305,2,2,32,23,2.75328,3.18395,-10.7097,-10.768,1,1,0.0128474,0.0237729,-10.8283,-10.8175,-10.7753,-10.6667,-10.6667,-10.6667,-10.6667,-11.043,-10.8175,-10.8175,-10.7264,-10.6667,-10.6667,-10.6667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.59609,6.60753,6.51892,0.0177699,6.14242,6.47177,6.48553,6.55328,6.56332,6.59609,6.60444,6.5145,6.5631,6.53472,0.0116133,6.46977,6.49138,6.5145,6.54984,6.56304,6.56405,6.60367,17.4136,17.425,17.2869,0.0160349,17.1515,17.1876,17.2243,17.2611,17.3696,17.3719,17.4219,17.23,17.2298,17.2444,0.0115501,17.1522,17.1812,17.1876,17.2273,17.265,17.3167,17.3725,5.90805,5.98506,5.83121,0.0470153,5.22975,5.39623,5.60848,5.94298,5.98695,6.01461,6.22584,5.94086,5.94209,5.94169,0.0277787,5.39623,5.87922,5.92683,5.97404,6.00607,6.01461,6.21609,16.6006,16.3323,16.3496,0.031556,15.9487,16.1641,16.2203,16.3355,16.463,16.5585,16.6641,16.4902,16.3949,16.4136,0.0261812,16.1631,16.2327,16.3232,16.3949,16.4687,16.5168,16.6909,-9999,-9999
202307030630,202307030700,13.56,0,12.834,13.56,0,534.356,411.39,0,119.669,411.39,0,330.04,0,324.699,330.04,0,308.412,0,327.66,308.412,0,3.391,0,3.118,3.391,0,98.54,98.695,98.54,0,0,0.066,0,0,5.45,4.579,5.45,0,231.6,1.002,78.18,337.08,806.13,437.64,18.68,39.94,383.61,401.63,0,12.72,12.76,12.8,12.54,11.41,9.91,0,0,0,0,0,0,18.65,20.682,26.526,23.657,10.867,0,3,3,3,3,0.02,0,76.01,0,99.6859,81.2706,139.8,27.2455,2,45,51.2325,99.78,0,130.86,106.686,183.518,37.8089,2,8,68.3624,371,1,0,-14.4825,-14.4825,1,1,2.95258,2.75519,2,2,46,40,2.95265,2.75527,-14.4825,-14.4825,1,1,2.95258,2.75519,2,2,46,40,2.95265,2.75527,-14.4729,-14.4634,1,1,0.00284183,0.00338567,-14.4825,-14.4825,-14.4825,-14.4825,-14.4825,-14.44,-14.44,-14.4825,-14.4825,-14.4825,-14.4825,-14.44,-14.44,-14.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.69164,6.71439,6.61756,0.0183096,6.24053,6.54652,6.59038,6.65616,6.66859,6.69496,6.70817,6.60718,6.66612,6.63165,0.012193,6.54266,6.58069,6.60817,6.64768,6.6659,6.66927,6.70663,21.1741,21.1969,21.0809,0.0201791,20.6805,20.9865,21.0694,21.0965,21.1511,21.1775,21.1907,21.1494,21.1486,21.1046,0.0134652,20.9827,21.0632,21.0897,21.1102,21.1484,21.1518,21.1891,6.0364,6.04958,5.94228,0.0404698,5.41044,5.60358,5.72643,6.04056,6.0514,6.11937,6.2968,6.04426,6.04606,6.0422,0.0244683,5.60358,5.9656,5.98868,6.04643,6.11252,6.1355,6.2783,19.4774,19.2123,19.2921,0.0269469,18.9547,19.1003,19.1546,19.338,19.4218,19.4446,19.5563,19.4446,19.3383,19.3503,0.0257594,19.0644,19.1546,19.2031,19.3511,19.422,19.4446,19.6086,-9999,-9999
202307030700,202307030730,13.75,0,13.109,13.75,0,621.519,422.95,0,228.342,422.95,0,325.03,0,324.65,325.03,0,321.41,0,327.602,321.41,0,3.787,0,3.339,3.787,0,98.54,98.695,98.54,0,0,0.059,0,0,5.28,4.584,5.28,0,230.6,1.123,75.93,337.95,838,460.43,19.43,39.77,384.73,400.63,0,12.72,12.75,12.78,12.53,11.41,9.91,0,0,0,0,0,0,18.63,20.672,26.518,23.651,10.864,0,3,3,3,3,0.35,0,100.68,0,132.04,107.648,185.174,34.2843,2,39,66.9186,126,0,165.247,134.72,231.743,31.9656,2,8,78.7055,371,1,0,-15.36,-15.36,0,0,2.80708,2.6309,2,2,45,40,2.80708,2.6309,-15.36,-15.36,0,0,2.80708,2.58938,2,2,45,40,2.80708,2.58938,-15.36,-15.36,1,1,0.00000000000000170667,0.00000000000000170667,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73599,6.76435,6.66345,0.018596,6.2873,6.57959,6.6398,6.70385,6.71944,6.7404,6.75657,6.65077,6.71469,6.67717,0.0125215,6.57486,6.62786,6.65196,6.69102,6.71438,6.71899,6.75465,22.096,22.1243,22.0234,0.018596,21.6473,21.9396,21.9998,22.0638,22.0794,22.1004,22.1166,22.0758,22.0747,22.0372,0.0125215,21.9349,21.9879,22.012,22.051,22.0744,22.079,22.1146,6.1027,6.08412,6.00028,0.0372697,5.49884,5.71304,5.78061,6.0802,6.10233,6.1732,6.33441,6.09768,6.09978,6.09422,0.0231187,5.71304,6.00497,6.04491,6.09978,6.16626,6.18995,6.31136,19.7031,19.4389,19.5254,0.0267709,19.1902,19.3363,19.3825,19.57,19.6538,19.6762,19.793,19.6762,19.57,19.5812,0.0259477,19.2971,19.3825,19.427,19.5826,19.6536,19.6762,19.837,-9999,-9999
202307030730,202307030800,14.24,0,13.439,14.24,0,705.441,556.94,0,259.146,556.94,0,324.68,0,324.65,324.68,0,308.719,0,327.602,308.719,0,4.244,0,3.663,4.244,0,98.55,98.711,98.55,0,0,0.059,0,0,4.9,4.755,4.9,0,232.6,1.106,73.87,457.91,1100.41,476.57,24.92,51.35,387.88,399.39,0,12.72,12.74,12.76,12.51,11.41,9.91,0,0,0,0,0,0,18.61,20.657,26.506,23.645,10.86,0,3,3,3,3,0.62,0,116.34,0,152.578,124.392,213.976,34.2843,2,41,74.7357,211.5,0,277.379,226.138,388.997,44.1239,2,15,128.537,371,1,0,-19.06,-19.06,0,0,3.3485,3.13986,2,2,46,38,3.3485,3.13986,-19.06,-19.06,0,0,3.33325,3.13341,2,2,45,36,3.33325,3.13341,-19.06,-19.06,1,1,0.00000000000000284445,0.00000000000000284445,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,-19.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85723,6.90018,6.78873,0.0195314,6.41158,6.67467,6.76463,6.83537,6.85339,6.86441,6.88836,6.76808,6.84536,6.80004,0.0136277,6.66755,6.74779,6.77093,6.81033,6.84536,6.85262,6.88543,25.9172,25.9602,25.8487,0.0195314,25.4716,25.7347,25.8246,25.8954,25.9134,25.9244,25.9484,25.9072,25.9054,25.86,0.0136276,25.7275,25.8078,25.8309,25.8703,25.9054,25.9126,25.9454,6.26464,6.16346,6.14087,0.0302486,5.71568,5.90377,6.04435,6.16319,6.23289,6.30454,6.42194,6.22717,6.23,6.22024,0.0213685,5.98114,6.081,6.14439,6.23,6.29677,6.32289,6.41593,21.9646,21.7139,21.8654,0.0259535,21.6116,21.6669,21.7003,21.9131,22.004,22.0379,22.0944,22.0214,21.9088,21.9118,0.0282736,21.6603,21.6792,21.7116,21.9186,22.001,22.0214,22.15,-9999,-9999
202307030800,202307030830,14.37,0,13.768,14.37,0,784.684,520.73,0,225.907,520.73,0,330.52,0,334.207,330.52,0,325.391,0,338.892,325.391,0,4.917,0,3.988,4.917,0,98.56,98.727,98.56,0,0,0.044,0,0,5.8,4.926,5.8,0,234.4,1.24,69.98,426.04,1028.57,444.92,23.15,48.09,388.22,398.53,0,12.74,12.73,12.75,12.5,11.41,9.91,0,0,0,0,0,0,18.59,20.639,26.491,23.637,10.854,0,3,3,3,3,1.04,0,114.07,0,149.601,121.965,209.801,112.617,1,6,130.086,152.6,1,200.132,163.161,280.667,34.7171,2,15,93.769,371,1,0,-16.6,-16.6,0,0,3.52976,3.52976,1,1,7,7,3.52976,3.52976,-16.6,-16.6,0,0,3.52976,3.52976,1,1,7,7,3.52976,3.52976,-16.6,-16.6,1,1,0.00000000000000170667,0.00000000000000170667,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,-16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88616,6.93306,6.81876,0.0197865,6.44297,6.69508,6.79689,6.86587,6.88616,6.89411,6.92014,6.79689,6.87758,6.83011,0.0139317,6.68738,6.78054,6.80012,6.83816,6.87758,6.88566,6.91695,23.4862,23.5331,23.4188,0.0197866,23.043,23.2951,23.3969,23.4659,23.4862,23.4941,23.5201,23.4796,23.4776,23.4301,0.0139317,23.2874,23.3805,23.4001,23.4382,23.4776,23.4857,23.5169,6.31286,6.18904,6.18356,0.0286018,5.78618,5.97725,6.10801,6.18862,6.27193,6.34334,6.4496,6.26585,6.26891,6.25795,0.021341,6.06353,6.10834,6.16736,6.26891,6.33562,6.36414,6.44352,21.4113,21.1565,21.2924,0.025984,21.028,21.1017,21.1428,21.3368,21.4237,21.4654,21.5208,21.444,21.3343,21.3389,0.0276541,21.0941,21.1154,21.1545,21.3447,21.4224,21.444,21.583,-9999,-9999
202307030830,202307030900,14.63,0,14.198,14.63,0,857.894,561.77,0,246.961,561.77,0,333.26,0,334.207,333.26,0,327.565,0,338.892,327.565,0,5.372,0,4.433,5.372,0,98.56,98.734,98.56,0,0,0.044,0,0,6.17,4.732,6.17,0,236.1,1.259,67.75,460.28,1108.87,476.14,24.57,51.08,389.76,398.24,0,12.76,12.73,12.73,12.49,11.41,9.91,0,0,0,0,0,0,18.57,20.617,26.473,23.627,10.849,0,3,3,3,3,1.23,0,143.22,0,187.831,153.132,263.415,32.6291,2,47,88.0222,176.828,1,231.907,189.066,325.227,39.575,2,18,108.416,371,1,0,-16.47,-16.47,0,0,2.98975,2.80708,2,2,49,39,2.98975,2.80708,-16.47,-16.47,0,0,2.98383,2.67888,2,2,48,39,2.98383,2.67888,-16.47,-16.47,1,1,0.00000000000000284445,0.00000000000000284445,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,-16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94841,7.00323,6.88323,0.0203671,6.50804,6.74226,6.86371,6.9329,6.95241,6.95884,6.98811,6.85766,6.94545,6.89374,0.0146284,6.73331,6.84488,6.86162,6.90277,6.94556,6.95515,6.98438,23.4184,23.4732,23.3532,0.0203671,22.978,23.2123,23.3337,23.4029,23.4224,23.4288,23.4581,23.4179,23.4155,23.3637,0.0146285,23.2033,23.3149,23.3316,23.3728,23.4156,23.4252,23.4544,6.40299,6.23401,6.26261,0.0262115,5.91071,6.11841,6.20932,6.25264,6.3444,6.41593,6.49886,6.3377,6.34118,6.32796,0.021973,6.12535,6.15194,6.21694,6.34118,6.4086,6.45531,6.4927,22.0107,21.7602,21.9157,0.0265718,21.6447,21.725,21.7484,21.9606,22.0494,22.0904,22.16,22.0662,21.9561,21.9579,0.0288215,21.6886,21.7124,21.7576,21.9655,22.0462,22.0662,22.1931,-9999,-9999
202307030900,202307030930,15.03,0,14.628,15.03,0,923.818,560.99,0,472.15,560.99,0,336.48,0,324.964,336.48,0,340.473,0,327.974,340.473,0,5.703,0,4.879,5.703,0,98.57,98.742,98.57,0,0,0.054,0,0,6.22,4.537,6.22,0,236.9,1.158,66.63,457.32,1105.26,506.95,24.34,50.2,392.1,398.37,0,12.77,12.73,12.72,12.48,11.41,9.91,0,0,0,0,0,0,18.54,20.592,26.455,23.617,10.84,0,3,3,3,3,1.43,0,124.53,0,163.319,133.149,229.039,33.8221,2,46,78.7191,176.95,0,232.067,189.197,325.452,39.575,2,18,108.481,371,1,0,-15.41,-15.41,0,0,4.74653,4.74653,1,1,6,6,4.74653,4.74653,-15.41,-15.41,0,0,4.74653,4.74653,1,1,6,6,4.74653,4.74653,-15.41,-15.41,1,1,0.000000000000000853334,0.000000000000000853334,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0466,7.11373,6.98489,0.0213626,6.60951,6.81813,6.96922,7.03858,7.05492,7.06535,7.09519,6.95287,7.05185,6.99357,0.0158279,6.80722,6.93699,6.95687,7.00567,7.05185,7.06325,7.09061,22.4566,22.5237,22.3949,0.0213626,22.0195,22.2281,22.3792,22.4486,22.4649,22.4753,22.5052,22.4649,22.4618,22.4036,0.0158279,22.2172,22.347,22.3669,22.4157,22.4618,22.4733,22.5006,6.53896,6.29976,6.38168,0.0250729,6.09472,6.1805,6.2852,6.44751,6.51745,6.53896,6.57133,6.44554,6.44965,6.43312,0.0244698,6.1804,6.20904,6.28787,6.45165,6.51911,6.55523,6.61326,21.9881,21.7375,21.8936,0.0268573,21.6135,21.7103,21.7254,21.9369,22.0246,22.0741,22.1439,22.0412,21.9324,21.9338,0.0290263,21.6569,21.6878,21.7348,21.9417,22.0213,22.0414,22.1681,-9999,-9999
202307030930,202307031000,14.88,0,15.045,14.88,0,981.327,364.72,0,501.499,364.72,0,350.32,0,324.964,350.32,0,370.79,0,327.974,370.79,0,5.55,0,5.373,5.55,0,98.59,98.749,98.59,0,0.22,0.054,0.22,0,5.97,4.62,5.97,0,240.4,1.181,67.21,290.28,728.56,454.63,16.28,32.78,390.86,398.7,0,12.79,12.74,12.71,12.46,11.4,9.91,0,0,0,0,0,0,18.52,20.563,26.434,23.606,10.831,0,3,3,3,3,1.73,0,118.32,0,155.175,126.509,217.618,34.5634,2,44,75.8684,55.3755,1,72.624,59.2079,101.848,22.1899,2,9,38.62,371,1,0,-10.89,-10.89,0,0,2.8315,3.14164,2,2,33,24,2.8315,3.14164,-10.89,-10.89,0,0,2.8315,3.14164,2,2,33,24,2.8315,3.14164,-10.89,-10.89,1,1,0.00000000000000170667,0.00000000000000170667,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,-10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00358,7.06611,6.94055,0.0209521,6.56831,6.78065,6.92464,6.99095,7.01012,7.01966,7.04885,6.91273,7.00715,6.95126,0.0153193,6.77059,6.89866,6.91692,6.95816,7.00715,7.01702,7.04459,17.8936,17.9561,17.8305,0.0209521,17.4583,17.6706,17.8146,17.8809,17.9001,17.9097,17.9388,17.9,17.8972,17.8413,0.0153193,17.6606,17.7887,17.8069,17.8482,17.8972,17.907,17.9346,6.49738,6.28375,6.34658,0.0251799,6.04727,6.16922,6.26574,6.38154,6.44987,6.49738,6.55262,6.4131,6.41702,6.40141,0.0235351,6.15975,6.18896,6.27167,6.41899,6.48525,6.52365,6.5791,18.3939,18.1273,18.1869,0.0294341,17.7939,17.9881,18.0636,18.2193,18.2956,18.3558,18.462,18.3185,18.2212,18.2359,0.0264559,17.9481,18.0386,18.1143,18.2348,18.2955,18.3203,18.5038,-9999,-9999
202307031000,202307031030,13.47,0,15.463,13.47,0,1029.44,454.06,0,550.738,454.06,0,339.58,0,334.077,339.58,0,370.135,0,338.738,370.135,0,2.617,0,5.868,2.617,0,98.64,98.757,98.64,0,0.26,0.071,0.26,0,4.81,4.702,4.81,0,239.8,0.917,83.06,361.56,899.37,369.44,19.5,41.73,383.31,397.7,0,12.82,12.75,12.7,12.45,11.4,9.91,0,0,0,0,0,0,18.48,20.534,26.411,23.591,10.821,0,3,3,3,3,1.93,0,91.58,0,120.106,97.9954,168.437,33.5624,2,37,62.0733,47.3775,1,62.1348,50.6964,87.1381,24.4236,2,10,36.4179,372,1,0,-10.35,-10.35,0,0,2.673,3.18305,2,2,31,21,2.673,3.18305,-10.35,-10.35,0,0,2.673,3.18305,2,2,31,21,2.673,3.18305,-10.35,-10.35,1,1,0.00000000000000113778,0.00000000000000113778,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,-10.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63867,6.65918,6.56391,0.0178954,6.2031,6.4837,6.54284,6.5929,6.62015,6.6418,6.65358,6.56365,6.61859,6.58504,0.0118447,6.4808,6.56121,6.56633,6.599,6.61839,6.62147,6.65219,16.9887,17.0092,16.9139,0.0178954,16.5531,16.8337,16.8928,16.9429,16.9702,16.9918,17.0036,16.9693,16.9686,16.935,0.0118447,16.8308,16.9112,16.9163,16.949,16.9684,16.9715,17.0022,6.05338,6.07858,5.96388,0.0401487,5.46951,5.60912,5.73927,6.06224,6.07978,6.13159,6.3233,6.06033,6.06224,6.059,0.0239973,5.64517,5.96949,5.99686,6.06492,6.12448,6.15282,6.30322,20.2405,19.9793,20.0862,0.0274281,19.7591,19.9155,19.9637,20.1213,20.2084,20.2624,20.3644,20.2226,20.1208,20.1287,0.0272802,19.8719,19.9097,19.9659,20.145,20.2007,20.2226,20.3747,-9999,-9999
202307031030,202307031100,15.79,0,15.624,15.79,0,1067.33,944.24,0,570.961,944.24,0,323.59,0,334.077,323.59,0,311.384,0,338.738,311.384,0,5.594,0,6.171,5.594,0,98.65,98.763,98.65,0,0,0.071,0,0,5.32,4.787,5.32,0,247.3,1.126,68.83,768.85,1857.96,447.87,39.15,81.85,397.8,395.47,0,12.84,12.75,12.7,12.44,11.4,9.91,0,0,0,0,0,0,18.46,20.502,26.387,23.578,10.811,0,3,3,3,3,2.19,0,111.31,0,145.976,119.108,203.123,37.9819,2,40,72.9479,101.98,2,133.741,109.124,186.097,39.9039,2,7,69.6283,373,1,0,-16.58,-16.58,0,0,2.98975,2.83508,2,2,49,39,2.98975,2.83508,-16.58,-16.58,0,0,2.98383,2.83508,2,2,48,39,2.98383,2.83508,-16.58,-16.58,1,1,0.000000000000000568889,0.000000000000000568889,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,-16.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22807,7.31914,7.17316,0.0235086,6.80026,6.95417,7.15512,7.2307,7.25049,7.27065,7.29393,7.13013,7.25049,7.17944,0.0183656,6.93958,7.10471,7.13206,7.19397,7.25049,7.26942,7.28771,23.8081,23.8991,23.7532,0.0235086,23.3803,23.5342,23.7351,23.8107,23.8305,23.8507,23.8739,23.8348,23.8305,23.7594,0.0183656,23.5196,23.6847,23.7121,23.774,23.8305,23.8494,23.8677,6.80844,6.43148,6.61996,0.0328234,6.27644,6.39406,6.42392,6.66092,6.74259,6.80074,6.97059,6.65839,6.66378,6.6408,0.0333968,6.28068,6.38088,6.42496,6.66637,6.73689,6.78248,6.92642,25.7322,25.5218,25.819,0.041528,25.5039,25.5228,25.5869,25.7645,25.9629,26.0844,26.3254,25.9642,25.8531,25.8325,0.0422967,25.4113,25.5186,25.5868,25.859,25.9557,25.9823,26.3133,-9999,-9999
